ADM3_PCODE,events,events_VAC,events_Battles,events_Riots,events_Protests,events_ERV,events_SD,conflict_diffusion_indicator,cdi_VAC,cdi_Battles,cdi_Riots,cdi_Protests,cdi_ERV,cdi_SD
BF560105,37.0,12.0,9.0,0.0,0.0,14.0,2.0,0.3333333333333333,0.14814814814814814,0.14814814814814814,0.0,0.0,0.25925925925925924,0.07407407407407407
BF560201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0
BF560202,19.0,9.0,2.0,1.0,2.0,0.0,5.0,0.2,0.2,0.04,0.04,0.04,0.0,0.16
BF560203,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
BF560204,18.0,10.0,6.0,0.0,0.0,1.0,1.0,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091
BF560205,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0
BF560206,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0
BF560301,102.0,56.0,27.0,0.0,0.0,9.0,10.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.2,0.16666666666666666
BF560302,12.0,4.0,4.0,0.0,0.0,1.0,3.0,0.5,0.125,0.25,0.0,0.0,0.125,0.25
BF560303,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2
BF560304,45.0,23.0,8.0,0.0,0.0,8.0,6.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857
BF560305,21.0,12.0,7.0,0.0,0.0,0.0,2.0,1.0,0.8,0.6,0.0,0.0,0.0,0.4
BF560306,22.0,7.0,13.0,0.0,0.0,1.0,1.0,0.4,0.1,0.35,0.0,0.0,0.05,0.05
BF560307,15.0,5.0,7.0,0.0,0.0,2.0,1.0,0.25,0.15,0.2,0.0,0.0,0.1,0.05
BF560308,31.0,11.0,9.0,0.0,0.0,7.0,4.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2
BF560309,45.0,21.0,13.0,0.0,0.0,7.0,4.0,0.4074074074074074,0.2962962962962963,0.2222222222222222,0.0,0.0,0.14814814814814814,0.07407407407407407
BF560401,16.0,8.0,5.0,0.0,0.0,0.0,3.0,0.5,0.5,0.3,0.0,0.0,0.0,0.1
BF560402,34.0,18.0,5.0,1.0,0.0,3.0,7.0,0.6428571428571429,0.5,0.21428571428571427,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427
BF560403,12.0,8.0,2.0,0.0,0.0,0.0,2.0,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182
BF560404,6.0,3.0,1.0,0.0,0.0,0.0,2.0,0.25,0.25,0.125,0.0,0.0,0.0,0.125
BF560405,9.0,3.0,2.0,0.0,0.0,1.0,3.0,0.4,0.2,0.2,0.0,0.0,0.1,0.2
BF560406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
BF570102,9.0,1.0,2.0,0.0,6.0,0.0,0.0,0.4,0.2,0.4,0.0,0.2,0.0,0.0
BF570103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570104,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0
BF570105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
BF570201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570202,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
BF570203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570301,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
BF570302,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BF570303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570305,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
BF570401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
BF570402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570404,20.0,2.0,0.0,1.0,17.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
BF570405,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
BF570406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
BF570407,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.125,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664
BF570408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570409,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
BF570410,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
